郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
204,安樂區,1表燈非營業用　　　　,"37,854",136,"64,808",,
204,安樂區,2表燈營業用　　　　　　,"1,343","2,539","961,418",,
204,安樂區,3表燈小計　　　　　　　,**,"2,675","1,026,226",,
204,安樂區,4低壓綜合裝置非營業用　,＊,0,0,,
204,安樂區,5低壓綜合需量非營業用　,231,"6,329","1,030,410",,
204,安樂區,6低壓綜合非營業用電小計,**,"6,329","1,030,410",,
204,安樂區,7低壓綜合裝置營業用　　,＊,0,0,,
204,安樂區,8低壓綜合需量營業用　　,72,"3,391","1,355,629",,
204,安樂區,9低壓綜合營業用電小計　,**,"3,391","1,355,629",,
204,安樂區,10低壓綜合用電小計　　　,**,"9,720","2,386,039",,
204,安樂區,11低壓裝置電力　　　　　,8,60,"14,786",,
204,安樂區,12低壓需量電力　　　　　,57,"2,926","679,882",,
204,安樂區,13低壓電力小計　　　　　,**,"2,986","694,668",,
204,安樂區,14高壓電力　　　　　　　,53,"27,088","10,750,713",,
204,安樂區,15特高壓電力　　　　　　,＊,0,0,,
204,安樂區,16高＆特高壓電力小計　　,**,"27,088","10,750,713",,
204,安樂區,17電力小計　　　　　　　,**,"30,074","11,445,381",,
204,安樂區,18綜合＆電力小計　　　　,**,"39,794","13,831,420",,
204,安樂區,19電燈＆綜合＆電力小計　,**,"42,469","14,857,646",,
204,安樂區,20臨時電燈　　　　　　　,10,0,0,,
204,安樂區,21臨時電力　　　　　　　,6,833,"381,853",,
204,安樂區,22臨時用電小計　　　　　,**,833,"381,853",,
204,安樂區,23總計（含臨時用電）　　,**,"42,469","15,239,499",,
204,安樂區,24表燈合計　　　　　　　,**,"2,675","1,026,226",,
204,安樂區,25綜合＆電力合計　　　　,**,"39,794","14,213,273",,
205,暖暖區,1表燈非營業用　　　　,"18,525",51,"5,841,656",,
205,暖暖區,2表燈營業用　　　　　　,732,"1,262","1,182,101",,
205,暖暖區,3表燈小計　　　　　　　,**,"1,313","7,023,757",,
205,暖暖區,4低壓綜合裝置非營業用　,＊,0,0,,
205,暖暖區,5低壓綜合需量非營業用　,137,"3,440","606,369",,
205,暖暖區,6低壓綜合非營業用電小計,**,"3,440","606,369",,
205,暖暖區,7低壓綜合裝置營業用　　,＊,0,0,,
205,暖暖區,8低壓綜合需量營業用　　,28,799,"332,099",,
205,暖暖區,9低壓綜合營業用電小計　,**,799,"332,099",,
205,暖暖區,10低壓綜合用電小計　　　,**,"4,239","938,468",,
205,暖暖區,11低壓裝置電力　　　　　,＊,54,"10,001",,
205,暖暖區,12低壓需量電力　　　　　,12,726,"239,509",,
205,暖暖區,13低壓電力小計　　　　　,**,780,"249,510",,
205,暖暖區,14高壓電力　　　　　　　,14,"4,147","1,400,320",,
205,暖暖區,15特高壓電力　　　　　　,＊,0,0,,
205,暖暖區,16高＆特高壓電力小計　　,**,"4,147","1,400,320",,
205,暖暖區,17電力小計　　　　　　　,**,"4,927","1,649,830",,
205,暖暖區,18綜合＆電力小計　　　　,**,"9,166","2,588,298",,
205,暖暖區,19電燈＆綜合＆電力小計　,**,"10,479","9,612,055",,
205,暖暖區,20臨時電燈　　　　　　　,7,0,"15,351",,
205,暖暖區,21臨時電力　　　　　　　,＊,271,"28,160",,
205,暖暖區,22臨時用電小計　　　　　,**,271,"43,511",,
205,暖暖區,23總計（含臨時用電）　　,**,"10,479","9,655,566",,
205,暖暖區,24表燈合計　　　　　　　,**,"1,313","7,039,108",,
205,暖暖區,25綜合＆電力合計　　　　,**,"9,166","2,616,458",,
206,七堵區,1表燈非營業用　　　　,"25,162",37,"8,122,411",,
206,七堵區,2表燈營業用　　　　　　,"1,683","1,941","2,359,668",,
206,七堵區,3表燈小計　　　　　　　,**,"1,978","10,482,079",,
206,七堵區,4低壓綜合裝置非營業用　,＊,0,0,,
206,七堵區,5低壓綜合需量非營業用　,128,"4,905","992,247",,
206,七堵區,6低壓綜合非營業用電小計,**,"4,905","992,247",,
206,七堵區,7低壓綜合裝置營業用　　,＊,0,0,,
206,七堵區,8低壓綜合需量營業用　　,61,"2,303","828,047",,
206,七堵區,9低壓綜合營業用電小計　,**,"2,303","828,047",,
206,七堵區,10低壓綜合用電小計　　　,**,"7,208","1,820,294",,
206,七堵區,11低壓裝置電力　　　　　,6,46,"7,199",,
206,七堵區,12低壓需量電力　　　　　,76,"6,001","1,775,942",,
206,七堵區,13低壓電力小計　　　　　,**,"6,047","1,783,141",,
206,七堵區,14高壓電力　　　　　　　,53,"27,556","9,916,940",,
206,七堵區,15特高壓電力　　　　　　,＊,"1,130","427,200",,
206,七堵區,16高＆特高壓電力小計　　,**,"28,686","10,344,140",,
206,七堵區,17電力小計　　　　　　　,**,"34,733","12,127,281",,
206,七堵區,18綜合＆電力小計　　　　,**,"41,941","13,947,575",,
206,七堵區,19電燈＆綜合＆電力小計　,**,"43,919","24,429,654",,
206,七堵區,20臨時電燈　　　　　　　,15,0,"5,127",,
206,七堵區,21臨時電力　　　　　　　,6,285,"52,760",,
206,七堵區,22臨時用電小計　　　　　,**,285,"57,887",,
206,七堵區,23總計（含臨時用電）　　,**,"43,919","24,487,541",,
206,七堵區,24表燈合計　　　　　　　,**,"1,978","10,487,206",,
206,七堵區,25綜合＆電力合計　　　　,**,"41,941","14,000,335",,
207,萬里,1表燈非營業用　　　　,"10,223",332,"3,419,425",,
207,萬里,2表燈營業用　　　　　　,588,"1,564","1,414,943",,
207,萬里,3表燈小計　　　　　　　,**,"1,896","4,834,368",,
207,萬里,4低壓綜合裝置非營業用　,＊,0,0,,
207,萬里,5低壓綜合需量非營業用　,32,"1,585","418,163",,
207,萬里,6低壓綜合非營業用電小計,**,"1,585","418,163",,
207,萬里,7低壓綜合裝置營業用　　,＊,0,0,,
207,萬里,8低壓綜合需量營業用　　,19,885,"234,633",,
207,萬里,9低壓綜合營業用電小計　,**,885,"234,633",,
207,萬里,10低壓綜合用電小計　　　,**,"2,470","652,796",,
207,萬里,11低壓裝置電力　　　　　,10,139,"33,622",,
207,萬里,12低壓需量電力　　　　　,20,501,"65,804",,
207,萬里,13低壓電力小計　　　　　,**,640,"99,426",,
207,萬里,14高壓電力　　　　　　　,22,"13,572","3,711,953",,
207,萬里,15特高壓電力　　　　　　,＊,0,0,,
207,萬里,16高＆特高壓電力小計　　,**,"13,572","3,711,953",,
207,萬里,17電力小計　　　　　　　,**,"14,212","3,811,379",,
207,萬里,18綜合＆電力小計　　　　,**,"16,682","4,464,175",,
207,萬里,19電燈＆綜合＆電力小計　,**,"18,578","9,298,543",,
207,萬里,20臨時電燈　　　　　　　,＊,0,"1,868",,
207,萬里,21臨時電力　　　　　　　,＊,0,0,,
207,萬里,22臨時用電小計　　　　　,**,0,"1,868",,
207,萬里,23總計（含臨時用電）　　,**,"18,578","9,300,411",,
207,萬里,24表燈合計　　　　　　　,**,"1,896","4,836,236",,
207,萬里,25綜合＆電力合計　　　　,**,"16,682","4,464,175",,
208,金山,1表燈非營業用　　　　,"10,154",84,"2,892,127",,
208,金山,2表燈營業用　　　　　　,749,795,"1,481,620",,
208,金山,3表燈小計　　　　　　　,**,879,"4,373,747",,
208,金山,4低壓綜合裝置非營業用　,＊,0,0,,
208,金山,5低壓綜合需量非營業用　,19,950,"132,152",,
208,金山,6低壓綜合非營業用電小計,**,950,"132,152",,
208,金山,7低壓綜合裝置營業用　　,＊,0,0,,
208,金山,8低壓綜合需量營業用　　,26,"1,773","542,958",,
208,金山,9低壓綜合營業用電小計　,**,"1,773","542,958",,
208,金山,10低壓綜合用電小計　　　,**,"2,723","675,110",,
208,金山,11低壓裝置電力　　　　　,29,428,"41,696",,
208,金山,12低壓需量電力　　　　　,19,738,"96,518",,
208,金山,13低壓電力小計　　　　　,**,"1,166","138,214",,
208,金山,14高壓電力　　　　　　　,14,"9,040","2,546,520",,
208,金山,15特高壓電力　　　　　　,＊,0,0,,
208,金山,16高＆特高壓電力小計　　,**,"9,040","2,546,520",,
208,金山,17電力小計　　　　　　　,**,"10,206","2,684,734",,
208,金山,18綜合＆電力小計　　　　,**,"12,929","3,359,844",,
208,金山,19電燈＆綜合＆電力小計　,**,"13,808","7,733,591",,
208,金山,20臨時電燈　　　　　　　,6,0,"2,823",,
208,金山,21臨時電力　　　　　　　,＊,208,"21,435",,
208,金山,22臨時用電小計　　　　　,**,208,"24,258",,
208,金山,23總計（含臨時用電）　　,**,"13,808","7,757,849",,
208,金山,24表燈合計　　　　　　　,**,879,"4,376,570",,
208,金山,25綜合＆電力合計　　　　,**,"12,929","3,381,279",,
209,南竿,1表燈非營業用　　　　,"2,245",286,"1,350,379",,
209,南竿,2表燈營業用　　　　　　,427,305,"441,635",,
209,南竿,3表燈小計　　　　　　　,**,591,"1,792,014",,
209,南竿,4低壓綜合裝置非營業用　,＊,0,0,,
209,南竿,5低壓綜合需量非營業用　,50,"1,839","327,764",,
209,南竿,6低壓綜合非營業用電小計,**,"1,839","327,764",,
209,南竿,7低壓綜合裝置營業用　　,＊,0,0,,
209,南竿,8低壓綜合需量營業用　　,13,466,"117,378",,
209,南竿,9低壓綜合營業用電小計　,**,466,"117,378",,
209,南竿,10低壓綜合用電小計　　　,**,"2,305","445,142",,
209,南竿,11低壓裝置電力　　　　　,12,126,"5,540",,
209,南竿,12低壓需量電力　　　　　,42,754,"62,859",,
209,南竿,13低壓電力小計　　　　　,**,880,"68,399",,
209,南竿,14高壓電力　　　　　　　,20,"3,801","1,012,020",,
209,南竿,15特高壓電力　　　　　　,＊,0,0,,
209,南竿,16高＆特高壓電力小計　　,**,"3,801","1,012,020",,
209,南竿,17電力小計　　　　　　　,**,"4,681","1,080,419",,
209,南竿,18綜合＆電力小計　　　　,**,"6,986","1,525,561",,
209,南竿,19電燈＆綜合＆電力小計　,**,"7,577","3,317,575",,
209,南竿,20臨時電燈　　　　　　　,10,0,"6,776",,
209,南竿,21臨時電力　　　　　　　,＊,22,"1,719",,
209,南竿,22臨時用電小計　　　　　,**,22,"8,495",,
209,南竿,23總計（含臨時用電）　　,**,"7,577","3,326,070",,
209,南竿,24表燈合計　　　　　　　,**,591,"1,798,790",,
209,南竿,25綜合＆電力合計　　　　,**,"6,986","1,527,280",,
210,北竿,1表燈非營業用　　　　,657,10,"4,634",,
210,北竿,2表燈營業用　　　　　　,168,73,"33,819",,
210,北竿,3表燈小計　　　　　　　,**,83,"38,453",,
210,北竿,4低壓綜合裝置非營業用　,＊,0,0,,
210,北竿,5低壓綜合需量非營業用　,8,233,"39,749",,
210,北竿,6低壓綜合非營業用電小計,**,233,"39,749",,
210,北竿,7低壓綜合裝置營業用　　,＊,0,0,,
210,北竿,8低壓綜合需量營業用　　,＊,158,"44,360",,
210,北竿,9低壓綜合營業用電小計　,**,158,"44,360",,
210,北竿,10低壓綜合用電小計　　　,**,391,"84,109",,
210,北竿,11低壓裝置電力　　　　　,＊,107,"5,472",,
210,北竿,12低壓需量電力　　　　　,18,157,"6,746",,
210,北竿,13低壓電力小計　　　　　,**,264,"12,218",,
210,北竿,14高壓電力　　　　　　　,＊,690,"97,650",,
210,北竿,15特高壓電力　　　　　　,＊,0,0,,
210,北竿,16高＆特高壓電力小計　　,**,690,"97,650",,
210,北竿,17電力小計　　　　　　　,**,954,"109,868",,
210,北竿,18綜合＆電力小計　　　　,**,"1,345","193,977",,
210,北竿,19電燈＆綜合＆電力小計　,**,"1,428","232,430",,
210,北竿,20臨時電燈　　　　　　　,＊,0,0,,
210,北竿,21臨時電力　　　　　　　,＊,0,0,,
210,北竿,22臨時用電小計　　　　　,**,0,0,,
210,北竿,23總計（含臨時用電）　　,**,"1,428","232,430",,
210,北竿,24表燈合計　　　　　　　,**,83,"38,453",,
210,北竿,25綜合＆電力合計　　　　,**,"1,345","193,977",,
211,莒光,1表燈非營業用　　　　,484,26,"325,377",,
211,莒光,2表燈營業用　　　　　　,62,22,"45,804",,
211,莒光,3表燈小計　　　　　　　,**,48,"371,181",,
211,莒光,4低壓綜合裝置非營業用　,＊,0,0,,
211,莒光,5低壓綜合需量非營業用　,＊,35,"12,640",,
211,莒光,6低壓綜合非營業用電小計,**,35,"12,640",,
211,莒光,7低壓綜合裝置營業用　　,＊,0,0,,
211,莒光,8低壓綜合需量營業用　　,＊,105,"28,120",,
211,莒光,9低壓綜合營業用電小計　,**,105,"28,120",,
211,莒光,10低壓綜合用電小計　　　,**,140,"40,760",,
211,莒光,11低壓裝置電力　　　　　,＊,15,372,,
211,莒光,12低壓需量電力　　　　　,17,224,"16,610",,
211,莒光,13低壓電力小計　　　　　,**,239,"16,982",,
211,莒光,14高壓電力　　　　　　　,＊,100,"34,560",,
211,莒光,15特高壓電力　　　　　　,＊,0,0,,
211,莒光,16高＆特高壓電力小計　　,**,100,"34,560",,
211,莒光,17電力小計　　　　　　　,**,339,"51,542",,
211,莒光,18綜合＆電力小計　　　　,**,479,"92,302",,
211,莒光,19電燈＆綜合＆電力小計　,**,527,"463,483",,
211,莒光,20臨時電燈　　　　　　　,＊,0,0,,
211,莒光,21臨時電力　　　　　　　,＊,0,0,,
211,莒光,22臨時用電小計　　　　　,**,0,0,,
211,莒光,23總計（含臨時用電）　　,**,527,"463,483",,
211,莒光,24表燈合計　　　　　　　,**,48,"371,181",,
211,莒光,25綜合＆電力合計　　　　,**,479,"92,302",,
212,東引,1表燈非營業用　　　　,410,0,"530,756",,
212,東引,2表燈營業用　　　　　　,121,43,"299,854",,
212,東引,3表燈小計　　　　　　　,**,43,"830,610",,
212,東引,4低壓綜合裝置非營業用　,＊,0,0,,
212,東引,5低壓綜合需量非營業用　,17,720,"99,257",,
212,東引,6低壓綜合非營業用電小計,**,720,"99,257",,
212,東引,7低壓綜合裝置營業用　　,＊,0,0,,
212,東引,8低壓綜合需量營業用　　,＊,142,"32,880",,
212,東引,9低壓綜合營業用電小計　,**,142,"32,880",,
212,東引,10低壓綜合用電小計　　　,**,862,"132,137",,
212,東引,11低壓裝置電力　　　　　,6,140,"6,243",,
212,東引,12低壓需量電力　　　　　,6,85,339,,
212,東引,13低壓電力小計　　　　　,**,225,"6,582",,
212,東引,14高壓電力　　　　　　　,10,"1,650","526,890",,
212,東引,15特高壓電力　　　　　　,＊,0,0,,
212,東引,16高＆特高壓電力小計　　,**,"1,650","526,890",,
212,東引,17電力小計　　　　　　　,**,"1,875","533,472",,
212,東引,18綜合＆電力小計　　　　,**,"2,737","665,609",,
212,東引,19電燈＆綜合＆電力小計　,**,"2,780","1,496,219",,
